id,avaliacao_id,grupo,item,valor,criado_em,questao
1240,10078,1,Q1,50,2026-02-27 13:11:35.935993,1
1241,10078,1,Q2,50,2026-02-27 13:11:36.3046,2
1242,10078,1,Q3,75,2026-02-27 13:11:36.671819,3
1243,10078,1,Q9,75,2026-02-27 13:11:37.060816,9
1244,10078,2,Q13,75,2026-02-27 13:11:37.543363,13
1245,10078,2,Q17,100,2026-02-27 13:11:38.135411,17
1246,10078,2,Q18,100,2026-02-27 13:11:38.621206,18
1247,10078,2,Q19,75,2026-02-27 13:11:39.196626,19
1248,10078,3,Q20,75,2026-02-27 13:11:39.683771,20
1249,10078,3,Q21,50,2026-02-27 13:11:40.164226,21
1250,10078,3,Q23,50,2026-02-27 13:11:40.530454,23
1251,10078,3,Q25,25,2026-02-27 13:11:41.151672,25
1252,10078,3,Q26,25,2026-02-27 13:11:41.50552,26
1253,10078,3,Q28,0,2026-02-27 13:11:42.052243,28
1254,10078,4,Q31,0,2026-02-27 13:11:42.566464,31
1255,10078,4,Q32,50,2026-02-27 13:11:43.15112,32
1256,10078,4,Q33,50,2026-02-27 13:11:43.618892,33
1257,10078,4,Q34,75,2026-02-27 13:11:44.088565,34
1258,10078,5,Q35,75,2026-02-27 13:11:44.568204,35
1259,10078,5,Q38,100,2026-02-27 13:11:45.065967,38
1260,10078,5,Q41,100,2026-02-27 13:11:45.429432,41
1261,10078,6,Q43,100,2026-02-27 13:11:45.796429,43
1262,10078,6,Q45,75,2026-02-27 13:11:46.235975,45
1263,10078,7,Q48,50,2026-02-27 13:11:46.839314,48
1264,10078,7,Q52,50,2026-02-27 13:11:47.196026,52
1265,10078,7,Q55,25,2026-02-27 13:11:47.737153,55
1266,10078,8,Q56,25,2026-02-27 13:11:48.098221,56
1267,10078,8,Q57,50,2026-02-27 13:11:48.597519,57
1268,10078,8,Q58,75,2026-02-27 13:11:49.23503,58
1269,10078,9,Q59,75,2026-02-27 13:11:49.739335,59
1270,10078,9,Q61,100,2026-02-27 13:11:50.180883,61
1271,10078,9,Q62,100,2026-02-27 13:11:50.526939,62
1272,10078,9,Q64,75,2026-02-27 13:11:50.923438,64
1273,10078,10,Q65,75,2026-02-27 13:11:51.311,65
1274,10078,10,Q66,100,2026-02-27 13:11:51.933054,66
1275,10078,10,Q68,75,2026-02-27 13:11:53.224927,68
38,10005,1,Q1,50,2026-02-10 13:59:33.074922,1
39,10005,1,Q2,75,2026-02-10 13:59:37.227878,2
40,10005,1,Q3,75,2026-02-10 13:59:44.455314,3
41,10005,1,Q9,75,2026-02-10 13:59:51.147307,9
42,10005,2,Q13,75,2026-02-10 13:59:54.087948,13
43,10005,2,Q17,100,2026-02-10 13:59:57.212524,17
44,10005,2,Q18,75,2026-02-10 14:00:02.669088,18
45,10005,2,Q19,75,2026-02-10 14:00:05.918539,19
46,10005,3,Q20,25,2026-02-10 14:00:09.663329,20
47,10005,3,Q21,75,2026-02-10 14:00:14.160337,21
48,10005,3,Q23,75,2026-02-10 14:00:17.91649,23
49,10005,3,Q25,50,2026-02-10 14:00:21.06307,25
50,10005,3,Q26,100,2026-02-10 14:00:24.155451,26
51,10005,3,Q28,25,2026-02-10 14:00:27.660011,28
52,10005,4,Q31,0,2026-02-10 14:00:31.61412,31
53,10005,4,Q32,0,2026-02-10 14:00:34.448679,32
54,10005,4,Q33,25,2026-02-10 14:01:16.559797,33
55,10005,4,Q34,50,2026-02-10 14:01:21.556927,34
56,10005,5,Q35,50,2026-02-10 14:01:25.999272,35
57,10005,5,Q38,50,2026-02-10 14:01:33.075611,38
58,10005,5,Q41,50,2026-02-10 14:01:59.285944,41
59,10005,6,Q43,50,2026-02-10 14:02:03.193399,43
60,10005,6,Q45,50,2026-02-10 14:02:06.823225,45
61,10005,7,Q48,50,2026-02-10 14:02:10.006696,48
62,10005,7,Q52,50,2026-02-10 14:02:27.016982,52
63,10005,7,Q55,50,2026-02-10 14:02:30.373196,55
64,10005,8,Q56,50,2026-02-10 14:02:38.304935,56
65,10005,8,Q57,50,2026-02-10 14:02:41.710134,57
66,10005,8,Q58,50,2026-02-10 14:02:44.891071,58
67,10005,9,Q59,25,2026-02-10 14:03:01.883215,59
68,10005,9,Q61,0,2026-02-10 14:03:05.312177,61
69,10005,9,Q62,0,2026-02-10 14:03:09.984875,62
70,10005,9,Q64,0,2026-02-10 14:03:13.438805,64
71,10005,10,Q65,25,2026-02-10 14:03:30.041919,65
72,10005,10,Q66,75,2026-02-10 14:03:33.580706,66
73,10005,10,Q68,75,2026-02-10 14:03:36.651537,68
74,10005,10,Q70,50,2026-02-10 14:05:43.735929,70
76,10010,1,Q1,50,2026-02-10 15:56:20.480361,1
77,10010,1,Q2,100,2026-02-10 15:56:25.683132,2
78,10010,1,Q3,75,2026-02-10 15:56:29.595141,3
79,10010,1,Q9,75,2026-02-10 15:56:36.08997,9
81,10010,2,Q17,100,2026-02-10 15:56:49.474841,17
82,10010,2,Q18,100,2026-02-10 15:56:55.394664,18
83,10010,2,Q19,75,2026-02-10 15:57:02.504177,19
84,10010,3,Q20,75,2026-02-10 15:57:05.938749,20
85,10010,3,Q21,75,2026-02-10 15:57:12.007244,21
86,10010,3,Q23,75,2026-02-10 15:57:15.81719,23
87,10010,3,Q25,50,2026-02-10 15:57:18.800396,25
88,10010,3,Q26,25,2026-02-10 15:57:26.572553,26
89,10010,3,Q28,75,2026-02-10 15:57:31.048682,28
90,10010,4,Q31,100,2026-02-10 15:57:35.232166,31
91,10010,4,Q32,75,2026-02-10 15:57:38.973934,32
92,10010,4,Q33,50,2026-02-10 15:57:42.445803,33
93,10010,4,Q34,75,2026-02-10 15:57:45.840461,34
94,10010,5,Q35,100,2026-02-10 15:57:49.227015,35
95,10010,5,Q38,75,2026-02-10 15:57:52.620364,38
96,10010,5,Q41,50,2026-02-10 15:57:56.17581,41
97,10010,6,Q43,50,2026-02-10 15:58:01.888002,43
98,10010,6,Q45,100,2026-02-10 15:58:07.612734,45
99,10010,7,Q48,100,2026-02-10 15:58:13.113112,48
100,10010,7,Q52,75,2026-02-10 15:58:17.297903,52
101,10010,7,Q55,100,2026-02-10 15:58:21.693878,55
102,10010,8,Q56,50,2026-02-10 15:58:25.843917,56
103,10010,8,Q57,50,2026-02-10 15:58:28.934621,57
104,10010,8,Q58,50,2026-02-10 15:58:32.049878,58
105,10010,9,Q59,75,2026-02-10 15:58:36.845101,59
106,10010,9,Q61,75,2026-02-10 15:58:41.286532,61
107,10010,9,Q62,75,2026-02-10 15:58:45.032785,62
108,10010,9,Q64,75,2026-02-10 15:58:47.964875,64
109,10010,10,Q65,75,2026-02-10 15:58:51.881687,65
110,10010,10,Q66,75,2026-02-10 15:58:55.621073,66
111,10010,10,Q68,100,2026-02-10 15:59:00.204789,68
112,10010,10,Q70,75,2026-02-10 15:59:05.184533,70
80,10010,2,Q13,75,2026-02-10 16:07:53.988231,13
114,10011,1,Q1,75,2026-02-10 16:09:11.472944,1
115,10011,1,Q2,75,2026-02-10 16:09:16.79585,2
116,10011,1,Q3,75,2026-02-10 16:09:22.572503,3
117,10011,1,Q9,75,2026-02-10 16:09:26.606898,9
118,10011,2,Q13,25,2026-02-10 16:09:45.493072,13
119,10011,2,Q17,25,2026-02-10 16:09:52.340917,17
120,10011,2,Q18,25,2026-02-10 16:09:58.855393,18
121,10011,2,Q19,25,2026-02-10 16:10:02.700107,19
122,10011,3,Q20,25,2026-02-10 16:10:06.392966,20
123,10011,3,Q21,50,2026-02-10 16:10:14.51995,21
124,10011,3,Q23,25,2026-02-10 16:10:33.984992,23
125,10011,3,Q25,25,2026-02-10 16:10:39.516106,25
126,10011,3,Q26,25,2026-02-10 16:10:44.295938,26
127,10011,3,Q28,50,2026-02-10 16:11:12.603774,28
128,10011,4,Q31,50,2026-02-10 16:11:17.274968,31
129,10011,4,Q32,25,2026-02-10 16:11:39.640024,32
130,10011,4,Q33,50,2026-02-10 16:11:50.419815,33
131,10011,4,Q34,50,2026-02-10 16:11:58.774659,34
132,10011,5,Q35,50,2026-02-10 16:12:02.924736,35
133,10011,5,Q38,50,2026-02-10 16:12:09.65613,38
134,10011,5,Q41,50,2026-02-10 16:12:30.649373,41
135,10011,6,Q43,50,2026-02-10 16:12:36.494594,43
136,10011,6,Q45,50,2026-02-10 16:12:42.295584,45
137,10011,7,Q48,50,2026-02-10 16:12:50.99884,48
138,10011,7,Q52,50,2026-02-10 16:12:55.826776,52
139,10011,7,Q55,25,2026-02-10 16:13:28.25,55
140,10011,8,Q56,25,2026-02-10 16:13:33.323843,56
141,10011,8,Q57,50,2026-02-10 16:13:40.672495,57
142,10011,8,Q58,50,2026-02-10 16:14:19.185915,58
143,10011,9,Q59,50,2026-02-10 16:14:23.819227,59
144,10011,9,Q61,50,2026-02-10 16:14:30.469186,61
145,10011,9,Q62,50,2026-02-10 16:14:36.211701,62
146,10011,9,Q64,50,2026-02-10 16:14:39.813095,64
147,10011,10,Q65,50,2026-02-10 16:17:13.797576,65
148,10011,10,Q66,75,2026-02-10 16:17:17.973119,66
149,10011,10,Q68,50,2026-02-10 16:17:22.898575,68
150,10011,10,Q70,75,2026-02-10 16:29:31.825739,70
152,10006,1,Q1,50,2026-02-10 16:31:26.135309,1
153,10006,1,Q2,75,2026-02-10 16:31:31.139792,2
154,10006,1,Q3,75,2026-02-10 16:31:35.500706,3
155,10006,1,Q9,50,2026-02-10 16:31:49.121508,9
156,10006,2,Q13,75,2026-02-10 16:31:52.851357,13
157,10006,2,Q17,75,2026-02-10 16:31:58.211086,17
158,10006,2,Q18,75,2026-02-10 16:32:02.356868,18
159,10006,2,Q19,50,2026-02-10 16:33:31.93558,19
160,10006,3,Q20,50,2026-02-10 16:33:55.048006,20
161,10006,3,Q21,50,2026-02-10 16:33:59.541398,21
162,10006,3,Q23,50,2026-02-10 16:34:07.790169,23
163,10006,3,Q25,50,2026-02-10 16:34:24.206618,25
164,10006,3,Q26,50,2026-02-10 16:34:38.379734,26
165,10006,3,Q28,0,2026-02-10 16:35:10.534291,28
166,10006,4,Q31,0,2026-02-10 16:35:15.640904,31
167,10006,4,Q32,0,2026-02-10 16:35:26.159933,32
168,10006,4,Q33,0,2026-02-10 16:35:32.084246,33
169,10006,4,Q34,0,2026-02-10 16:35:41.595259,34
170,10006,5,Q35,50,2026-02-10 16:36:18.445811,35
171,10006,5,Q38,50,2026-02-10 16:36:24.837684,38
172,10006,5,Q41,25,2026-02-10 16:36:35.450928,41
173,10006,6,Q43,25,2026-02-10 16:36:40.61554,43
174,10006,6,Q45,25,2026-02-10 16:36:46.240787,45
175,10006,7,Q48,25,2026-02-10 16:37:08.30334,48
176,10006,7,Q52,25,2026-02-10 16:37:12.502367,52
177,10006,7,Q55,25,2026-02-10 16:37:19.206265,55
178,10006,8,Q56,25,2026-02-10 16:37:24.150145,56
179,10006,8,Q57,25,2026-02-10 16:37:27.638514,57
180,10006,8,Q58,25,2026-02-10 16:37:32.954094,58
181,10006,9,Q59,25,2026-02-10 16:37:36.70875,59
182,10006,9,Q61,25,2026-02-10 16:37:59.591722,61
183,10006,9,Q62,50,2026-02-10 16:38:04.084354,62
184,10006,9,Q64,0,2026-02-10 16:38:47.144493,64
185,10006,10,Q65,25,2026-02-10 16:38:51.390467,65
186,10006,10,Q66,25,2026-02-10 16:38:56.935974,66
187,10006,10,Q68,25,2026-02-10 16:39:02.965874,68
188,10006,10,Q70,25,2026-02-10 16:39:08.222252,70
189,10007,1,Q1,25,2026-02-10 16:40:31.595478,1
190,10007,1,Q2,25,2026-02-10 16:40:35.857867,2
191,10007,1,Q3,25,2026-02-10 16:41:42.066713,3
192,10007,1,Q9,50,2026-02-10 16:41:46.329433,9
193,10007,2,Q13,50,2026-02-10 16:41:57.348558,13
194,10007,2,Q17,50,2026-02-10 16:42:04.659846,17
195,10007,2,Q18,50,2026-02-10 16:42:10.604031,18
196,10007,2,Q19,50,2026-02-10 16:42:20.340466,19
197,10007,3,Q20,75,2026-02-10 16:42:31.416947,20
198,10007,3,Q21,75,2026-02-10 16:47:23.448181,21
199,10007,3,Q23,25,2026-02-10 16:47:27.388212,23
200,10007,3,Q25,50,2026-02-10 16:47:34.64335,25
201,10007,3,Q26,50,2026-02-10 16:47:46.470273,26
202,10007,3,Q28,50,2026-02-10 16:48:07.0429,28
203,10007,4,Q31,50,2026-02-10 16:48:12.209767,31
204,10007,4,Q32,50,2026-02-10 16:48:16.13863,32
205,10007,4,Q33,50,2026-02-10 16:48:20.537639,33
206,10007,4,Q34,25,2026-02-10 16:48:32.110013,34
207,10007,5,Q35,25,2026-02-10 16:49:28.695268,35
208,10007,5,Q38,50,2026-02-10 16:49:33.698846,38
209,10007,5,Q41,50,2026-02-10 16:49:37.871391,41
210,10007,6,Q43,25,2026-02-10 16:50:36.820946,43
211,10007,6,Q45,25,2026-02-10 16:50:40.871629,45
212,10007,7,Q48,25,2026-02-10 16:50:46.5294,48
213,10007,7,Q52,50,2026-02-10 16:50:50.560707,52
214,10007,7,Q55,25,2026-02-10 16:50:53.933018,55
215,10007,8,Q56,50,2026-02-10 16:51:09.003957,56
216,10007,8,Q57,50,2026-02-10 16:51:13.707233,57
217,10007,8,Q58,75,2026-02-10 16:51:17.295745,58
218,10007,9,Q59,75,2026-02-10 16:51:22.708434,59
219,10007,9,Q61,75,2026-02-10 16:52:42.894121,61
220,10007,9,Q62,75,2026-02-10 16:52:47.027134,62
221,10007,9,Q64,75,2026-02-10 16:52:53.504114,64
222,10007,10,Q65,50,2026-02-10 16:52:58.658339,65
223,10007,10,Q66,50,2026-02-10 16:53:04.632409,66
224,10007,10,Q68,75,2026-02-10 16:53:08.685925,68
225,10007,10,Q70,50,2026-02-10 16:53:12.860273,70
226,10012,1,Q1,50,2026-02-11 01:06:41.321608,1
227,10012,1,Q2,50,2026-02-11 01:06:49.446946,2
228,10012,1,Q3,100,2026-02-11 01:06:57.526775,3
229,10012,1,Q9,75,2026-02-11 01:07:01.257662,9
230,10013,1,Q1,75,2026-02-11 01:09:16.744224,1
231,10013,1,Q2,75,2026-02-11 01:09:21.795566,2
232,10013,1,Q3,50,2026-02-11 01:09:31.371567,3
233,10013,1,Q9,0,2026-02-11 01:09:36.795024,9
234,10013,2,Q13,75,2026-02-11 01:09:42.97181,13
235,10013,2,Q17,25,2026-02-11 01:09:49.208309,17
236,10013,2,Q18,100,2026-02-11 01:09:53.703465,18
237,10012,2,Q13,75,2026-02-11 01:09:55.922028,13
238,10013,2,Q19,100,2026-02-11 01:09:58.054907,19
239,10012,2,Q17,75,2026-02-11 01:10:00.717159,17
240,10013,3,Q20,75,2026-02-11 01:10:01.965989,20
241,10013,3,Q21,50,2026-02-11 01:10:06.106867,21
242,10012,2,Q18,75,2026-02-11 01:10:09.064967,18
243,10013,3,Q23,75,2026-02-11 01:10:10.65306,23
244,10013,3,Q25,75,2026-02-11 01:10:15.035311,25
245,10013,3,Q26,100,2026-02-11 01:10:19.299016,26
1276,10078,10,Q70,100,2026-02-27 13:11:54.1031,70
1277,10080,1,Q1,25,2026-02-27 13:24:14.096488,1
1278,10080,1,Q2,75,2026-02-27 13:24:14.558981,2
1279,10080,1,Q3,75,2026-02-27 13:24:14.984629,3
1280,10080,1,Q9,75,2026-02-27 13:24:15.409215,9
1281,10080,2,Q13,100,2026-02-27 13:24:16.063531,13
1282,10080,2,Q17,100,2026-02-27 13:24:16.592817,17
1283,10080,2,Q18,75,2026-02-27 13:24:17.113717,18
1284,10080,2,Q19,50,2026-02-27 13:24:17.693978,19
1285,10080,3,Q20,25,2026-02-27 13:24:18.519266,20
1286,10080,3,Q21,0,2026-02-27 13:24:19.203243,21
1287,10080,3,Q23,25,2026-02-27 13:24:19.900111,23
1288,10080,3,Q25,75,2026-02-27 13:24:20.779176,25
1289,10080,3,Q26,100,2026-02-27 13:24:21.493797,26
1290,10080,3,Q28,100,2026-02-27 13:24:22.070143,28
1291,10080,4,Q31,75,2026-02-27 13:24:22.576684,31
1292,10080,4,Q32,50,2026-02-27 13:24:23.138987,32
1293,10080,4,Q33,25,2026-02-27 13:24:23.733444,33
1294,10080,4,Q34,0,2026-02-27 13:24:24.296598,34
1295,10080,5,Q35,25,2026-02-27 13:24:24.851055,35
1296,10080,5,Q38,50,2026-02-27 13:24:25.380051,38
1297,10080,5,Q41,75,2026-02-27 13:24:25.910709,41
1298,10080,6,Q43,100,2026-02-27 13:24:26.500977,43
1299,10080,6,Q45,75,2026-02-27 13:24:27.152011,45
1300,10080,7,Q48,50,2026-02-27 13:24:27.683813,48
1301,10080,7,Q52,75,2026-02-27 13:24:28.303323,52
1302,10080,7,Q55,100,2026-02-27 13:24:28.861976,55
1303,10080,8,Q56,50,2026-02-27 13:24:29.511722,56
1304,10080,8,Q57,25,2026-02-27 13:24:30.011176,57
1305,10080,8,Q58,50,2026-02-27 13:24:30.53368,58
1306,10080,9,Q59,75,2026-02-27 13:24:31.013665,59
1307,10080,9,Q61,100,2026-02-27 13:24:31.551694,61
1308,10080,9,Q62,75,2026-02-27 13:24:32.070731,62
1309,10080,9,Q64,50,2026-02-27 13:24:32.547837,64
1310,10080,10,Q65,50,2026-02-27 13:24:33.233239,65
1311,10080,10,Q66,100,2026-02-27 13:24:34.017008,66
1312,10080,10,Q68,75,2026-02-27 13:24:35.142427,68
1313,10080,10,Q70,75,2026-02-27 13:24:36.913388,70
1317,10082,1,Q1,50,2026-02-27 13:26:40.957573,1
1318,10082,1,Q2,75,2026-02-27 13:26:41.457261,2
1319,10082,1,Q3,75,2026-02-27 13:26:41.978258,3
1320,10082,1,Q9,75,2026-02-27 13:26:42.460914,9
1321,10082,2,Q13,50,2026-02-27 13:26:43.462088,13
1322,10082,2,Q17,50,2026-02-27 13:26:43.964009,17
1323,10082,2,Q18,75,2026-02-27 13:26:44.449558,18
1324,10082,2,Q19,100,2026-02-27 13:26:45.182657,19
1325,10082,3,Q20,100,2026-02-27 13:26:45.709749,20
1326,10082,3,Q21,75,2026-02-27 13:26:46.233834,21
1327,10082,3,Q23,75,2026-02-27 13:26:46.83405,23
1328,10082,3,Q25,50,2026-02-27 13:26:47.399818,25
1329,10082,3,Q26,25,2026-02-27 13:26:48.0725,26
1330,10082,3,Q28,50,2026-02-27 13:26:48.856343,28
1331,10082,4,Q31,75,2026-02-27 13:26:49.605591,31
1332,10082,4,Q32,75,2026-02-27 13:26:50.159009,32
1333,10082,4,Q33,100,2026-02-27 13:26:50.675186,33
1334,10082,4,Q34,50,2026-02-27 13:26:51.504907,34
1335,10082,5,Q35,75,2026-02-27 13:26:52.20174,35
1336,10082,5,Q38,100,2026-02-27 13:26:52.891347,38
1337,10082,5,Q41,75,2026-02-27 13:26:53.551788,41
1338,10082,6,Q43,50,2026-02-27 13:26:54.118775,43
1339,10082,6,Q45,25,2026-02-27 13:26:54.786125,45
1340,10082,7,Q48,0,2026-02-27 13:26:55.501892,48
1341,10082,7,Q52,25,2026-02-27 13:26:56.081786,52
1342,10082,7,Q55,50,2026-02-27 13:26:56.64255,55
1343,10082,8,Q56,75,2026-02-27 13:26:57.238974,56
1344,10082,8,Q57,100,2026-02-27 13:26:57.929702,57
1345,10082,8,Q58,75,2026-02-27 13:26:58.593528,58
1346,10082,9,Q59,75,2026-02-27 13:26:59.14905,59
1347,10082,9,Q61,50,2026-02-27 13:26:59.68912,61
1348,10082,9,Q62,50,2026-02-27 13:27:00.376827,62
1349,10082,9,Q64,75,2026-02-27 13:27:00.883321,64
1350,10082,10,Q65,75,2026-02-27 13:27:01.342068,65
1351,10082,10,Q66,75,2026-02-27 13:27:02.962487,66
1352,10082,10,Q68,100,2026-02-27 13:27:03.674416,68
1353,10082,10,Q70,100,2026-02-27 13:27:05.521108,70
1369,10072,4,Q32,50,2026-02-27 15:22:46.792562,32
1375,10072,6,Q43,75,2026-02-27 15:33:05.882363,43
1381,10072,7,Q55,75,2026-02-27 15:33:07.368683,55
1388,10072,9,Q59,50,2026-02-27 15:33:09.064726,59
1392,10072,9,Q62,25,2026-02-27 15:33:10.026975,62
1406,10084,2,Q13,75,2026-03-03 14:37:27.616481,13
1411,10084,3,Q20,50,2026-03-03 14:37:28.864379,20
1412,10084,3,Q21,100,2026-03-03 14:37:29.391178,21
1413,10084,3,Q23,100,2026-03-03 14:37:29.919618,23
1421,10084,4,Q32,25,2026-03-03 14:37:32.397432,32
1429,10084,5,Q41,50,2026-03-03 14:37:34.014354,41
1430,10084,6,Q43,0,2026-03-03 14:37:34.516874,43
1431,10084,6,Q45,0,2026-03-03 14:37:35.084732,45
1432,10084,7,Q48,0,2026-03-03 14:37:35.478254,48
1433,10084,7,Q52,25,2026-03-03 14:37:35.830182,52
1438,10084,8,Q57,50,2026-03-03 14:37:36.931401,57
1439,10084,8,Q58,75,2026-03-03 14:37:37.475926,58
1441,10084,9,Q59,75,2026-03-03 14:37:37.852582,59
1443,10084,9,Q61,100,2026-03-03 14:37:38.319479,61
1445,10084,9,Q62,100,2026-03-03 14:37:38.49185,62
1447,10084,10,Q65,100,2026-03-03 14:37:38.966022,65
1448,10084,10,Q66,75,2026-03-03 14:37:40.210587,66
1449,10084,10,Q68,50,2026-03-03 14:37:40.986699,68
1450,10084,10,Q70,0,2026-03-03 14:37:42.41316,70
1536,10106,4,Q31,75,2026-03-16 18:53:00.989544,31
1537,10106,4,Q32,25,2026-03-16 18:53:13.062337,32
1538,10106,4,Q33,75,2026-03-16 18:53:24.305833,33
1539,10106,4,Q34,75,2026-03-16 18:53:41.909335,34
1540,10106,5,Q35,75,2026-03-16 18:53:54.8891,35
1541,10106,5,Q38,50,2026-03-16 18:54:38.596913,38
1542,10106,5,Q41,50,2026-03-16 18:54:54.936513,41
1543,10106,6,Q43,50,2026-03-16 18:55:21.264844,43
1544,10106,6,Q45,50,2026-03-16 18:55:46.453681,45
1545,10106,7,Q48,50,2026-03-16 18:56:08.875271,48
1546,10106,7,Q52,25,2026-03-16 18:56:17.855901,52
1547,10106,7,Q55,25,2026-03-16 18:56:25.722782,55
1548,10106,8,Q56,0,2026-03-16 18:56:31.690679,56
1549,10106,8,Q57,0,2026-03-16 18:56:40.980113,57
1550,10106,8,Q58,0,2026-03-16 18:56:46.593344,58
1551,10106,9,Q59,0,2026-03-16 18:56:55.602938,59
1552,10106,9,Q61,0,2026-03-16 18:57:02.771414,61
1553,10106,9,Q62,0,2026-03-16 18:57:12.896062,62
246,10012,2,Q19,50,2026-02-11 01:10:21.143579,19
247,10013,3,Q28,75,2026-02-11 01:10:24.04991,28
248,10013,4,Q31,75,2026-02-11 01:10:29.364754,31
249,10013,4,Q32,50,2026-02-11 01:10:34.898303,32
250,10013,4,Q33,100,2026-02-11 01:10:39.604891,33
251,10013,4,Q34,50,2026-02-11 01:10:44.693715,34
252,10013,5,Q35,25,2026-02-11 01:10:49.193571,35
253,10013,5,Q38,0,2026-02-11 01:10:55.023173,38
254,10013,5,Q41,75,2026-02-11 01:10:59.509231,41
255,10013,6,Q43,100,2026-02-11 01:11:08.041099,43
256,10013,6,Q45,50,2026-02-11 01:11:13.146588,45
257,10013,7,Q48,25,2026-02-11 01:11:17.704004,48
258,10013,7,Q52,75,2026-02-11 01:11:21.684798,52
259,10013,7,Q55,100,2026-02-11 01:11:26.283882,55
260,10012,3,Q20,75,2026-02-11 01:11:30.297468,20
261,10013,8,Q56,50,2026-02-11 01:11:31.367221,56
262,10013,8,Q57,25,2026-02-11 01:11:35.512424,57
263,10013,8,Q58,75,2026-02-11 01:11:39.474921,58
264,10012,3,Q21,75,2026-02-11 01:11:40.659154,21
265,10013,9,Q59,50,2026-02-11 01:11:43.530166,59
266,10012,3,Q23,100,2026-02-11 01:11:44.353682,23
267,10013,9,Q61,100,2026-02-11 01:11:47.521565,61
268,10012,3,Q25,75,2026-02-11 01:11:47.951812,25
269,10013,9,Q62,75,2026-02-11 01:11:51.426823,62
270,10013,9,Q64,50,2026-02-11 01:11:57.314212,64
271,10012,3,Q26,50,2026-02-11 01:12:00.12709,26
272,10013,10,Q65,25,2026-02-11 01:12:01.807143,65
273,10012,3,Q28,100,2026-02-11 01:12:05.670101,28
274,10013,10,Q66,0,2026-02-11 01:12:05.887423,66
275,10012,4,Q31,75,2026-02-11 01:12:09.62471,31
276,10013,10,Q68,75,2026-02-11 01:12:09.835745,68
277,10012,4,Q32,50,2026-02-11 01:12:13.205952,32
278,10013,10,Q70,0,2026-02-11 01:12:14.031421,70
279,10012,4,Q33,75,2026-02-11 01:12:16.451158,33
280,10012,4,Q34,100,2026-02-11 01:12:21.297367,34
281,10012,5,Q35,50,2026-02-11 01:13:16.65595,35
282,10012,5,Q38,75,2026-02-11 01:13:21.719955,38
283,10012,5,Q41,25,2026-02-11 01:13:28.626182,41
284,10012,6,Q43,50,2026-02-11 01:13:32.757964,43
285,10012,6,Q45,25,2026-02-11 01:13:37.345311,45
286,10012,7,Q48,75,2026-02-11 01:13:43.095307,48
287,10012,7,Q52,75,2026-02-11 01:13:47.220379,52
288,10012,7,Q55,25,2026-02-11 01:13:51.36264,55
289,10012,8,Q56,25,2026-02-11 01:13:55.761381,56
290,10012,8,Q57,50,2026-02-11 01:13:59.156512,57
291,10012,8,Q58,75,2026-02-11 01:14:03.169838,58
292,10012,9,Q59,75,2026-02-11 01:14:07.659842,59
293,10012,9,Q61,75,2026-02-11 01:14:11.988845,61
294,10012,9,Q62,50,2026-02-11 01:14:16.124821,62
295,10012,9,Q64,50,2026-02-11 01:14:20.467238,64
296,10012,10,Q65,50,2026-02-11 01:14:25.350214,65
297,10012,10,Q66,75,2026-02-11 01:14:30.11596,66
298,10012,10,Q68,100,2026-02-11 01:14:35.187298,68
299,10012,10,Q70,50,2026-02-11 01:14:39.82709,70
300,10014,1,Q1,50,2026-02-11 01:55:06.512359,1
301,10014,1,Q2,50,2026-02-11 01:55:11.73246,2
302,10014,1,Q3,100,2026-02-11 01:55:16.964395,3
303,10014,1,Q9,25,2026-02-11 01:55:21.275027,9
304,10014,2,Q13,50,2026-02-11 01:55:25.909054,13
305,10014,2,Q17,100,2026-02-11 01:55:30.302315,17
306,10014,2,Q18,25,2026-02-11 01:55:34.73826,18
307,10014,2,Q19,25,2026-02-11 01:55:38.931342,19
308,10014,3,Q20,75,2026-02-11 01:55:42.932187,20
309,10014,3,Q21,25,2026-02-11 01:55:46.935963,21
310,10014,3,Q23,100,2026-02-11 01:55:51.480321,23
311,10014,3,Q25,75,2026-02-11 01:55:56.006453,25
312,10014,3,Q26,25,2026-02-11 01:55:59.811832,26
313,10014,3,Q28,100,2026-02-11 01:56:04.922572,28
314,10014,4,Q31,75,2026-02-11 01:56:09.410573,31
315,10014,4,Q32,75,2026-02-11 01:56:13.587317,32
316,10014,4,Q33,50,2026-02-11 01:56:24.233713,33
317,10014,4,Q34,100,2026-02-11 01:56:27.900026,34
318,10014,5,Q35,50,2026-02-11 01:56:31.328808,35
319,10014,5,Q38,75,2026-02-11 01:56:35.642792,38
320,10014,5,Q41,100,2026-02-11 01:56:39.971553,41
321,10014,6,Q43,100,2026-02-11 01:56:44.313316,43
322,10014,6,Q45,75,2026-02-11 01:56:48.526989,45
323,10014,7,Q48,50,2026-02-11 01:56:53.121704,48
324,10014,7,Q52,50,2026-02-11 01:56:57.298732,52
325,10014,7,Q55,50,2026-02-11 01:57:01.227462,55
326,10014,8,Q56,50,2026-02-11 01:57:04.837072,56
327,10014,8,Q57,50,2026-02-11 01:57:08.371527,57
328,10014,8,Q58,50,2026-02-11 01:57:12.817349,58
329,10014,9,Q59,100,2026-02-11 01:57:16.558245,59
330,10014,9,Q61,50,2026-02-11 01:57:20.055312,61
331,10014,9,Q62,50,2026-02-11 01:57:23.922183,62
332,10014,9,Q64,100,2026-02-11 01:57:27.7918,64
